epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,9492.52,0.4111,0.29184,0.82577,0.99323,0.98758,0.99298,0.92156,0.41473,0.27745,0.78823,0.000885104,0.000885104,0.000885104
43,9701.36,0.41616,0.29265,0.82704,0.99523,0.98817,0.99255,0.91942,0.41865,0.27796,0.78899,0.000870486,0.000870486,0.000870486
44,9911.58,0.42276,0.29549,0.82685,0.99107,0.98971,0.99228,0.91532,0.4149,0.27801,0.78905,0.000855868,0.000855868,0.000855868
45,10119.4,0.41323,0.29113,0.82649,0.99435,0.98815,0.99262,0.92087,0.40356,0.27354,0.78706,0.000841249,0.000841249,0.000841249
46,10326.7,0.41121,0.28762,0.82738,0.98923,0.98902,0.99375,0.92216,0.40026,0.26995,0.78692,0.000826631,0.000826631,0.000826631
47,10533.1,0.40126,0.28247,0.82352,0.99604,0.98646,0.99428,0.92204,0.40059,0.26488,0.78734,0.000812012,0.000812012,0.000812012
48,10741.5,0.39741,0.27859,0.82673,0.99424,0.98877,0.99275,0.92073,0.40421,0.26177,0.78878,0.000797394,0.000797394,0.000797394
49,10949.1,0.40357,0.28183,0.82856,0.99582,0.98564,0.99448,0.92241,0.39836,0.26324,0.78741,0.000782776,0.000782776,0.000782776
50,11157.3,0.39125,0.27357,0.82597,0.99278,0.99004,0.99437,0.9245,0.39443,0.26311,0.7868,0.000768157,0.000768157,0.000768157
51,11364.8,0.4017,0.28045,0.82886,0.99238,0.98859,0.99283,0.91949,0.39971,0.26587,0.78783,0.000753539,0.000753539,0.000753539
52,11571.4,0.4057,0.27967,0.82405,0.98989,0.99055,0.99461,0.92393,0.40805,0.26689,0.7872,0.00073892,0.00073892,0.00073892
53,11778.4,0.40301,0.27596,0.82234,0.98843,0.98871,0.99402,0.92711,0.39682,0.26419,0.78803,0.000724302,0.000724302,0.000724302
54,11985.1,0.39678,0.27406,0.81904,0.98931,0.99071,0.99397,0.92524,0.39514,0.26265,0.78632,0.000709683,0.000709683,0.000709683
55,12193.6,0.40363,0.27549,0.82541,0.99307,0.98862,0.99297,0.92653,0.3913,0.25685,0.78535,0.000695065,0.000695065,0.000695065
56,12400.8,0.38889,0.26735,0.82165,0.98955,0.99208,0.99443,0.92926,0.38445,0.25412,0.78526,0.000680447,0.000680447,0.000680447
57,12609,0.38345,0.26406,0.82116,0.9931,0.98706,0.99436,0.92561,0.39621,0.25492,0.78588,0.000665828,0.000665828,0.000665828
58,12816.8,0.38403,0.26636,0.82349,0.99116,0.98741,0.9945,0.92219,0.39142,0.25803,0.78532,0.00065121,0.00065121,0.00065121
59,13025.8,0.38458,0.26519,0.82424,0.99349,0.9873,0.99436,0.93017,0.38447,0.25228,0.78366,0.000636591,0.000636591,0.000636591
60,13234.3,0.38129,0.26334,0.82353,0.99326,0.98867,0.99443,0.92603,0.38588,0.25091,0.78505,0.000621973,0.000621973,0.000621973
61,13443.4,0.38232,0.26548,0.82112,0.99041,0.98717,0.99408,0.92833,0.39234,0.25844,0.78449,0.000607355,0.000607355,0.000607355
62,13651.9,0.38206,0.26724,0.8214,0.98791,0.98967,0.99423,0.92691,0.38489,0.25339,0.78413,0.000592736,0.000592736,0.000592736
63,13859.2,0.37356,0.25969,0.82316,0.99176,0.98693,0.99448,0.9293,0.38495,0.25261,0.78376,0.000578118,0.000578118,0.000578118
64,14068.3,0.3724,0.25505,0.81986,0.99126,0.99035,0.99456,0.92962,0.37814,0.24074,0.78473,0.000563499,0.000563499,0.000563499
65,14276.1,0.37807,0.25404,0.82616,0.98992,0.98876,0.99441,0.92799,0.3865,0.2513,0.7852,0.000548881,0.000548881,0.000548881
66,14484.5,0.37865,0.25543,0.8227,0.99331,0.98569,0.99439,0.93145,0.37572,0.24568,0.78393,0.000534263,0.000534263,0.000534263
67,14693.5,0.3712,0.25807,0.82104,0.99224,0.98864,0.99415,0.92918,0.38659,0.24861,0.78205,0.000519644,0.000519644,0.000519644
68,14902.9,0.36557,0.25706,0.81883,0.99273,0.988,0.99407,0.92988,0.3757,0.24615,0.78198,0.000505026,0.000505026,0.000505026
69,15112.5,0.37264,0.25518,0.81997,0.99162,0.98676,0.9939,0.93254,0.37743,0.24496,0.78303,0.000490407,0.000490407,0.000490407
70,15323.2,0.37834,0.25208,0.81949,0.99339,0.98811,0.99451,0.93266,0.38015,0.24106,0.78258,0.000475789,0.000475789,0.000475789
71,15533.2,0.36927,0.24968,0.81745,0.99417,0.98795,0.99433,0.92778,0.39017,0.24602,0.78367,0.000461171,0.000461171,0.000461171
72,15743.5,0.3653,0.25191,0.82101,0.99417,0.98818,0.99463,0.93237,0.37543,0.2432,0.78322,0.000446552,0.000446552,0.000446552
73,15952.9,0.36199,0.24303,0.81736,0.98939,0.99174,0.99418,0.93253,0.37581,0.24056,0.78316,0.000431934,0.000431934,0.000431934
74,16161.2,0.35561,0.24427,0.82074,0.99125,0.99016,0.99426,0.93442,0.37988,0.23796,0.78301,0.000417315,0.000417315,0.000417315
75,16371,0.36071,0.2423,0.81712,0.99073,0.99028,0.99293,0.93213,0.37193,0.23834,0.78296,0.000402697,0.000402697,0.000402697
76,16580.4,0.35821,0.24099,0.81732,0.99296,0.98712,0.9939,0.93347,0.36512,0.23341,0.78289,0.000388078,0.000388078,0.000388078
77,16789.6,0.35746,0.24062,0.82314,0.99359,0.98768,0.99399,0.93063,0.36903,0.23717,0.78254,0.00037346,0.00037346,0.00037346
78,16998.2,0.36178,0.24491,0.82247,0.99491,0.98585,0.99396,0.9333,0.36511,0.23324,0.78217,0.000358842,0.000358842,0.000358842
79,17207.1,0.35816,0.24058,0.81962,0.99661,0.9874,0.99405,0.93322,0.36484,0.22951,0.7826,0.000344223,0.000344223,0.000344223
80,17417.3,0.35256,0.23733,0.81949,0.99454,0.99031,0.99384,0.93433,0.3691,0.23185,0.78298,0.000329605,0.000329605,0.000329605
81,17626.6,0.35913,0.24013,0.82173,0.99467,0.98715,0.99412,0.93241,0.36775,0.23616,0.78213,0.000314986,0.000314986,0.000314986
82,17836.2,0.35082,0.23538,0.81855,0.99529,0.98764,0.99441,0.93333,0.36085,0.23236,0.78186,0.000300368,0.000300368,0.000300368
83,18045,0.34871,0.23418,0.82057,0.99562,0.98771,0.99447,0.92977,0.36576,0.23036,0.78215,0.00028575,0.00028575,0.00028575
84,18254,0.34591,0.23197,0.81625,0.99557,0.98727,0.9943,0.93195,0.37133,0.23293,0.78261,0.000271131,0.000271131,0.000271131
85,18463.5,0.34059,0.23025,0.8158,0.99496,0.98739,0.99434,0.93616,0.36184,0.22828,0.78261,0.000256513,0.000256513,0.000256513
