epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,9191.19,0.42577,0.59511,0.91144,0.99416,0.97681,0.98694,0.91093,0.39907,0.53102,0.86821,0.000766146,0.000766146,0.000766146
43,9410.76,0.42728,0.59854,0.91377,0.9944,0.97815,0.98763,0.91098,0.40739,0.53424,0.86813,0.00075579,0.00075579,0.00075579
44,9629.61,0.43041,0.58901,0.91456,0.9944,0.97694,0.9869,0.91196,0.40632,0.52834,0.86868,0.000745434,0.000745434,0.000745434
45,9848.64,0.41909,0.58147,0.91174,0.99276,0.9789,0.98738,0.91365,0.40336,0.52601,0.86801,0.000735077,0.000735077,0.000735077
46,10068.2,0.42817,0.58424,0.91461,0.99297,0.97697,0.98664,0.91173,0.40527,0.52829,0.86746,0.000724721,0.000724721,0.000724721
47,10287.4,0.42276,0.5738,0.91307,0.99367,0.97829,0.98937,0.91278,0.40745,0.52523,0.86808,0.000714365,0.000714365,0.000714365
48,10507.8,0.41721,0.57806,0.91472,0.99252,0.97921,0.98974,0.91558,0.39728,0.52302,0.86734,0.000704008,0.000704008,0.000704008
49,10727.6,0.4194,0.58297,0.91218,0.99435,0.9761,0.98669,0.91681,0.39618,0.51874,0.86695,0.000693652,0.000693652,0.000693652
50,10946.8,0.42177,0.57608,0.91376,0.99156,0.98045,0.9898,0.91492,0.39625,0.51689,0.86732,0.000683295,0.000683295,0.000683295
51,11166,0.41746,0.57769,0.90791,0.99456,0.97736,0.98835,0.91487,0.40074,0.51702,0.86767,0.000672939,0.000672939,0.000672939
52,11384.9,0.4065,0.56875,0.90945,0.99575,0.97581,0.98736,0.91259,0.39907,0.51484,0.8672,0.000662583,0.000662583,0.000662583
53,11605.3,0.41923,0.57417,0.91005,0.99648,0.97595,0.98747,0.91644,0.39267,0.51199,0.86596,0.000652226,0.000652226,0.000652226
54,11825.3,0.41373,0.56613,0.91525,0.99324,0.97874,0.98804,0.91552,0.39552,0.51333,0.86716,0.00064187,0.00064187,0.00064187
55,12045.1,0.41248,0.56463,0.9157,0.99459,0.97906,0.98841,0.91644,0.39629,0.51534,0.86622,0.000631514,0.000631514,0.000631514
56,12264.8,0.40776,0.55991,0.90776,0.99505,0.97733,0.98786,0.9181,0.3921,0.50568,0.86617,0.000621157,0.000621157,0.000621157
57,12485.1,0.41195,0.55937,0.91087,0.9951,0.97739,0.98744,0.91881,0.38903,0.50232,0.86607,0.000610801,0.000610801,0.000610801
58,12705.7,0.40972,0.56089,0.91355,0.99497,0.97815,0.98692,0.9147,0.39349,0.50371,0.86662,0.000600444,0.000600444,0.000600444
59,12925.8,0.40627,0.55034,0.91031,0.99516,0.97826,0.99003,0.91871,0.3908,0.49702,0.86653,0.000590088,0.000590088,0.000590088
60,13145.9,0.41529,0.55634,0.91453,0.99165,0.98173,0.9902,0.91684,0.39214,0.49448,0.86657,0.000579732,0.000579732,0.000579732
61,13365.1,0.40642,0.54697,0.91116,0.99225,0.98111,0.99018,0.91915,0.39228,0.49606,0.8662,0.000569375,0.000569375,0.000569375
62,13584.7,0.40681,0.54867,0.90789,0.99475,0.97749,0.9901,0.91736,0.39176,0.49765,0.86614,0.000559019,0.000559019,0.000559019
63,13804,0.39781,0.54533,0.91176,0.99452,0.97701,0.98713,0.91877,0.38973,0.4948,0.86612,0.000548663,0.000548663,0.000548663
64,14024.5,0.41005,0.5455,0.90964,0.99533,0.97736,0.98883,0.91851,0.38888,0.49081,0.86616,0.000538306,0.000538306,0.000538306
65,14245.2,0.40487,0.54525,0.90909,0.99462,0.97857,0.99002,0.91853,0.38997,0.48911,0.86569,0.00052795,0.00052795,0.00052795
66,14466.1,0.40468,0.53788,0.9061,0.99647,0.97678,0.99028,0.91853,0.38663,0.48592,0.86565,0.000517594,0.000517594,0.000517594
67,14686.5,0.39476,0.53644,0.90895,0.99116,0.98369,0.99035,0.91974,0.38676,0.48335,0.86572,0.000507237,0.000507237,0.000507237
68,14907.5,0.39889,0.53479,0.90994,0.99346,0.9806,0.99139,0.91938,0.39094,0.48477,0.86626,0.000496881,0.000496881,0.000496881
69,15128.1,0.40628,0.53852,0.90853,0.99208,0.98166,0.99137,0.92073,0.38359,0.48242,0.86583,0.000486524,0.000486524,0.000486524
70,15349,0.39748,0.53808,0.91037,0.99189,0.98195,0.99026,0.9198,0.38669,0.48122,0.86551,0.000476168,0.000476168,0.000476168
71,15571.8,0.40299,0.53418,0.9106,0.99239,0.98192,0.99033,0.92065,0.38501,0.47876,0.86489,0.000465812,0.000465812,0.000465812
72,15795.4,0.40106,0.53213,0.90992,0.99124,0.98377,0.99089,0.91968,0.38425,0.47877,0.86438,0.000455455,0.000455455,0.000455455
73,16017.6,0.3949,0.52925,0.90807,0.99191,0.98229,0.99083,0.92125,0.38199,0.47949,0.86414,0.000445099,0.000445099,0.000445099
74,16237.8,0.39714,0.53879,0.90963,0.9957,0.97959,0.99065,0.92008,0.38664,0.47896,0.86479,0.000434743,0.000434743,0.000434743
75,16458.3,0.39431,0.52934,0.90536,0.9957,0.97966,0.99044,0.92079,0.38431,0.4765,0.86485,0.000424386,0.000424386,0.000424386
76,16685.2,0.39506,0.52189,0.90826,0.99585,0.97908,0.9903,0.92239,0.38723,0.47515,0.86513,0.00041403,0.00041403,0.00041403
77,16906.6,0.39775,0.52742,0.90856,0.99205,0.98382,0.99082,0.92191,0.38616,0.47323,0.86513,0.000403673,0.000403673,0.000403673
78,17128.5,0.39987,0.52235,0.9127,0.99179,0.98369,0.99172,0.92278,0.38476,0.47189,0.8649,0.000393317,0.000393317,0.000393317
79,17349.1,0.39318,0.52014,0.90965,0.99271,0.98269,0.99047,0.92149,0.38569,0.47239,0.86486,0.000382961,0.000382961,0.000382961
80,17568.9,0.39094,0.51785,0.90919,0.99553,0.97837,0.99045,0.92087,0.38469,0.47157,0.86489,0.000372604,0.000372604,0.000372604
81,17790.1,0.39081,0.51773,0.90667,0.99169,0.98198,0.98978,0.92122,0.38385,0.47184,0.86469,0.000362248,0.000362248,0.000362248
82,18011.3,0.38511,0.51678,0.90582,0.99219,0.98297,0.99013,0.92096,0.38236,0.47014,0.86478,0.000351892,0.000351892,0.000351892
83,18232.7,0.39055,0.51386,0.90882,0.99709,0.97694,0.99092,0.92172,0.38305,0.46825,0.86423,0.000341535,0.000341535,0.000341535
84,18454.9,0.39286,0.52383,0.90845,0.9958,0.97782,0.99244,0.92123,0.38325,0.47,0.86415,0.000331179,0.000331179,0.000331179
85,18676.6,0.39571,0.52262,0.90829,0.9951,0.97871,0.9925,0.92165,0.38113,0.4695,0.864,0.000320822,0.000320822,0.000320822
86,18897.1,0.39546,0.52115,0.91079,0.99217,0.98325,0.99085,0.92104,0.38106,0.46841,0.86375,0.000310466,0.000310466,0.000310466
87,19118.4,0.38957,0.51638,0.90744,0.99326,0.98333,0.99233,0.92228,0.38229,0.46704,0.86391,0.00030011,0.00030011,0.00030011
88,19340.9,0.38533,0.51271,0.90911,0.99254,0.98227,0.99087,0.92155,0.37931,0.46442,0.86369,0.000289753,0.000289753,0.000289753
89,19562.9,0.39514,0.51363,0.90699,0.99274,0.98248,0.99241,0.92242,0.38123,0.46635,0.86385,0.000279397,0.000279397,0.000279397
90,19784.6,0.38555,0.5107,0.90621,0.9932,0.98377,0.99092,0.92141,0.37927,0.46432,0.86377,0.000269041,0.000269041,0.000269041
91,20004.7,0.36722,0.54634,0.87904,0.99162,0.98297,0.99096,0.9218,0.38326,0.46229,0.86397,0.000258684,0.000258684,0.000258684
92,20225.5,0.36628,0.54722,0.88199,0.99174,0.98297,0.99234,0.92066,0.38424,0.46646,0.8644,0.000248328,0.000248328,0.000248328
93,20447.1,0.36235,0.54237,0.88071,0.99126,0.98297,0.99239,0.92065,0.38335,0.4643,0.86431,0.000237971,0.000237971,0.000237971
94,20668.9,0.36151,0.53837,0.88523,0.99734,0.97734,0.9924,0.92247,0.38181,0.46284,0.86404,0.000227615,0.000227615,0.000227615
95,20889.9,0.36347,0.53716,0.88158,0.99744,0.9772,0.99238,0.92228,0.37926,0.46032,0.86345,0.000217259,0.000217259,0.000217259
96,21110.8,0.36125,0.53396,0.88259,0.99258,0.98399,0.99083,0.92321,0.37919,0.45941,0.86353,0.000206902,0.000206902,0.000206902
97,21331.5,0.36296,0.53657,0.88112,0.99737,0.97816,0.9908,0.92314,0.38054,0.46022,0.86335,0.000196546,0.000196546,0.000196546
98,21553.3,0.35888,0.53461,0.87946,0.99756,0.97733,0.99067,0.92209,0.37892,0.4589,0.86346,0.00018619,0.00018619,0.00018619
99,21773.6,0.36022,0.53262,0.8769,0.99745,0.97752,0.99076,0.92257,0.37847,0.45652,0.86349,0.000175833,0.000175833,0.000175833
100,21994.7,0.35806,0.52799,0.88296,0.99719,0.97789,0.99232,0.92382,0.37883,0.45767,0.86312,0.000165477,0.000165477,0.000165477
