epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,9871.74,0.34005,0.26498,0.67029,0.99015,0.99086,0.99268,0.92045,0.32936,0.2522,0.64058,0.00154866,0.00154866,0.00154866
43,10109.2,0.33389,0.26478,0.67262,0.99435,0.98889,0.9924,0.92042,0.32405,0.24165,0.63785,0.00152313,0.00152313,0.00152313
44,10342.7,0.33702,0.2631,0.67077,0.99481,0.98645,0.99415,0.92065,0.32685,0.24627,0.63781,0.00149759,0.00149759,0.00149759
45,10577,0.33578,0.25726,0.67055,0.9945,0.98966,0.99411,0.92388,0.31669,0.24131,0.63816,0.00147206,0.00147206,0.00147206
46,10810.7,0.32922,0.2557,0.66665,0.99168,0.98955,0.99432,0.92494,0.31501,0.2417,0.63646,0.00144653,0.00144653,0.00144653
47,11048.7,0.33001,0.25902,0.66475,0.99412,0.99418,0.99443,0.92596,0.30967,0.24016,0.63537,0.00142099,0.00142099,0.00142099
48,11282.4,0.3341,0.26464,0.6695,0.98795,0.98676,0.99389,0.92655,0.31389,0.24085,0.63592,0.00139546,0.00139546,0.00139546
49,11516.6,0.32373,0.25731,0.66834,0.99092,0.99192,0.99436,0.92218,0.32442,0.24329,0.63774,0.00136992,0.00136992,0.00136992
50,11756.1,0.32476,0.253,0.66854,0.99097,0.99089,0.99435,0.92356,0.32573,0.23536,0.63873,0.00134439,0.00134439,0.00134439
51,11994.8,0.32589,0.24865,0.66733,0.98866,0.98947,0.99374,0.92195,0.3216,0.23883,0.63836,0.00131886,0.00131886,0.00131886
52,12228.6,0.33134,0.24839,0.6701,0.98991,0.98991,0.99409,0.92629,0.31145,0.23489,0.63596,0.00129332,0.00129332,0.00129332
53,12462.3,0.32437,0.24948,0.66515,0.99305,0.98847,0.99278,0.9253,0.31995,0.23789,0.63658,0.00126779,0.00126779,0.00126779
54,12705.7,0.31983,0.24918,0.66651,0.99328,0.98584,0.99426,0.92649,0.31231,0.23594,0.63554,0.00124226,0.00124226,0.00124226
55,12939.5,0.32438,0.24653,0.66823,0.98015,0.99436,0.9928,0.92456,0.31346,0.22919,0.63626,0.00121672,0.00121672,0.00121672
56,13173.4,0.31662,0.24213,0.67045,0.99241,0.98993,0.99413,0.92935,0.30404,0.22469,0.63488,0.00119119,0.00119119,0.00119119
57,13406.7,0.31331,0.24028,0.66913,0.98882,0.99222,0.99431,0.93029,0.30867,0.23088,0.6353,0.00116565,0.00116565,0.00116565
58,13644.5,0.31499,0.24506,0.66631,0.9933,0.98751,0.99413,0.92676,0.31164,0.22746,0.6376,0.00114012,0.00114012,0.00114012
59,13879.3,0.31162,0.23875,0.6652,0.98405,0.99023,0.99416,0.93173,0.2991,0.22174,0.63462,0.00111459,0.00111459,0.00111459
60,14113.7,0.31133,0.24008,0.66333,0.99055,0.98603,0.99409,0.92681,0.31271,0.22405,0.63814,0.00108905,0.00108905,0.00108905
61,14347.7,0.31224,0.23944,0.66406,0.99145,0.98453,0.99388,0.92984,0.30533,0.22562,0.63568,0.00106352,0.00106352,0.00106352
62,14587.2,0.3102,0.23855,0.66387,0.9886,0.99223,0.99428,0.93023,0.30145,0.2217,0.63447,0.00103798,0.00103798,0.00103798
63,14820.4,0.30832,0.23331,0.66535,0.99079,0.9895,0.99403,0.93029,0.30093,0.2184,0.63524,0.00101245,0.00101245,0.00101245
64,15067.7,0.30633,0.2341,0.66257,0.99316,0.98712,0.99383,0.92777,0.30963,0.21952,0.63641,0.000986917,0.000986917,0.000986917
65,15317.8,0.30437,0.23065,0.66527,0.99246,0.99426,0.99448,0.93063,0.30104,0.2174,0.63404,0.000961383,0.000961383,0.000961383
66,15584.1,0.30346,0.23166,0.66623,0.99315,0.99132,0.99437,0.92902,0.29882,0.2173,0.63428,0.00093585,0.00093585,0.00093585
67,15859.3,0.29511,0.22429,0.66442,0.98803,0.99171,0.99422,0.92781,0.29856,0.21456,0.63367,0.000910316,0.000910316,0.000910316
68,16120,0.30396,0.22804,0.66342,0.9931,0.98802,0.99399,0.93516,0.29317,0.21331,0.63367,0.000884782,0.000884782,0.000884782
