epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,10496.3,0.35988,0.1738,0.63886,0.99247,0.99146,0.99267,0.92446,0.34832,0.16033,0.60782,0.000687294,0.000687294,0.000687294
43,10747.7,0.34707,0.16918,0.63364,0.99235,0.98837,0.99302,0.92282,0.34499,0.16268,0.60689,0.00067668,0.00067668,0.00067668
44,10999.2,0.34418,0.16879,0.63236,0.99488,0.98686,0.99289,0.92446,0.34687,0.15867,0.60661,0.000666066,0.000666066,0.000666066
45,11246.1,0.3467,0.16662,0.63298,0.99539,0.98519,0.99291,0.92027,0.35096,0.1603,0.60789,0.000655451,0.000655451,0.000655451
46,11496.7,0.34323,0.16424,0.63645,0.99131,0.98746,0.99129,0.92335,0.34815,0.15626,0.60683,0.000644837,0.000644837,0.000644837
47,11750.9,0.34425,0.16467,0.63636,0.99634,0.98843,0.99289,0.92662,0.33822,0.15538,0.60582,0.000634223,0.000634223,0.000634223
48,11997.7,0.34631,0.16432,0.6358,0.98957,0.99066,0.99438,0.92648,0.33843,0.15457,0.60532,0.000623609,0.000623609,0.000623609
49,12245.7,0.3389,0.16147,0.63368,0.99251,0.98833,0.99308,0.9261,0.33775,0.15399,0.60512,0.000612994,0.000612994,0.000612994
50,12499.5,0.33916,0.16014,0.63431,0.98929,0.99301,0.99292,0.92876,0.34079,0.15374,0.60636,0.00060238,0.00060238,0.00060238
51,12745.8,0.3376,0.16016,0.63208,0.99364,0.98837,0.99269,0.92834,0.33731,0.15101,0.60547,0.000591766,0.000591766,0.000591766
52,12991.6,0.33169,0.15792,0.63382,0.99124,0.99394,0.99313,0.92706,0.33896,0.14967,0.60577,0.000581152,0.000581152,0.000581152
53,13246.3,0.33919,0.1614,0.63237,0.99539,0.98672,0.993,0.92452,0.34369,0.15123,0.60584,0.000570537,0.000570537,0.000570537
54,13493.2,0.33113,0.15682,0.63095,0.98937,0.99126,0.99263,0.92912,0.32864,0.14806,0.6046,0.000559923,0.000559923,0.000559923
55,13743.4,0.3324,0.1562,0.63291,0.99364,0.98499,0.99449,0.92856,0.32968,0.1457,0.60545,0.000549309,0.000549309,0.000549309
56,13989,0.32697,0.15549,0.63011,0.99245,0.9903,0.99275,0.92914,0.32724,0.1482,0.60513,0.000538695,0.000538695,0.000538695
57,14239,0.32509,0.15281,0.63005,0.99244,0.99206,0.99295,0.92972,0.32372,0.14543,0.6048,0.00052808,0.00052808,0.00052808
58,14485.9,0.32924,0.15587,0.63362,0.98785,0.99144,0.99268,0.93278,0.32831,0.14654,0.60387,0.000517466,0.000517466,0.000517466
59,14717.5,0.3324,0.15618,0.63342,0.99554,0.99012,0.99308,0.9302,0.32715,0.14461,0.60467,0.000506852,0.000506852,0.000506852
60,14948.5,0.32892,0.15453,0.63329,0.99359,0.98827,0.99264,0.93158,0.32131,0.14537,0.60392,0.000496238,0.000496238,0.000496238
61,15180.4,0.32292,0.15156,0.63092,0.99619,0.98629,0.99295,0.93049,0.32426,0.14407,0.6053,0.000485623,0.000485623,0.000485623
62,15422.7,0.32405,0.15217,0.62719,0.98761,0.99168,0.99288,0.93165,0.32214,0.14717,0.60441,0.000475009,0.000475009,0.000475009
63,15654.1,0.32762,0.15176,0.63331,0.99091,0.99235,0.99307,0.92574,0.33765,0.14688,0.60528,0.000464395,0.000464395,0.000464395
64,15885.8,0.32592,0.15105,0.62918,0.99278,0.98754,0.99272,0.93034,0.32539,0.14372,0.60436,0.000453781,0.000453781,0.000453781
65,16117.3,0.32515,0.14901,0.63394,0.99476,0.98807,0.99292,0.93074,0.32775,0.14273,0.60499,0.000443166,0.000443166,0.000443166
66,16358.1,0.31243,0.14604,0.62977,0.99419,0.98859,0.99303,0.93385,0.33159,0.14409,0.60464,0.000432552,0.000432552,0.000432552
67,16589.4,0.31262,0.14788,0.62826,0.99508,0.98528,0.9928,0.92989,0.3242,0.14222,0.60397,0.000421938,0.000421938,0.000421938
68,16821.3,0.31611,0.14777,0.62711,0.99228,0.98838,0.99271,0.93394,0.32143,0.14251,0.6047,0.000411324,0.000411324,0.000411324
69,17053.1,0.3129,0.14776,0.62709,0.99265,0.99151,0.99275,0.93273,0.32111,0.14123,0.60417,0.000400709,0.000400709,0.000400709
70,17289.9,0.31545,0.14851,0.63024,0.99427,0.988,0.9929,0.93191,0.32912,0.1445,0.60443,0.000390095,0.000390095,0.000390095
71,17525.7,0.31818,0.14798,0.63069,0.99398,0.98811,0.99291,0.93098,0.32113,0.13947,0.60409,0.000379481,0.000379481,0.000379481
72,17758.1,0.30844,0.14472,0.63074,0.99304,0.99116,0.99271,0.93574,0.31555,0.1379,0.60282,0.000368867,0.000368867,0.000368867
73,17990.1,0.30679,0.14218,0.63125,0.98821,0.99517,0.99283,0.93336,0.31458,0.13948,0.60294,0.000358252,0.000358252,0.000358252
74,18226.3,0.30707,0.14098,0.62794,0.98915,0.99305,0.99279,0.93479,0.31601,0.13882,0.60285,0.000347638,0.000347638,0.000347638
75,18457.7,0.31116,0.1433,0.63138,0.98954,0.99568,0.99296,0.93162,0.31983,0.13877,0.60382,0.000337024,0.000337024,0.000337024
76,18689.2,0.29941,0.14205,0.62654,0.99223,0.9935,0.9944,0.93307,0.31701,0.13783,0.60322,0.00032641,0.00032641,0.00032641
77,18921.5,0.30179,0.14086,0.62748,0.99082,0.98876,0.99398,0.93351,0.31503,0.1351,0.60289,0.000315796,0.000315796,0.000315796
78,19158.1,0.30308,0.14106,0.62707,0.99386,0.98567,0.99265,0.93466,0.31914,0.13625,0.60299,0.000305181,0.000305181,0.000305181
79,19389.3,0.30157,0.13891,0.62982,0.99567,0.98716,0.99436,0.93804,0.31223,0.13415,0.6021,0.000294567,0.000294567,0.000294567
80,19626.2,0.29336,0.13724,0.62661,0.99226,0.98999,0.99423,0.93616,0.31124,0.13547,0.60221,0.000283953,0.000283953,0.000283953
81,19867.7,0.30165,0.13877,0.62883,0.99573,0.98871,0.99437,0.93749,0.30793,0.13305,0.60261,0.000273339,0.000273339,0.000273339
82,20100.2,0.29426,0.13546,0.62998,0.99158,0.99187,0.99449,0.93482,0.30775,0.13232,0.60238,0.000262724,0.000262724,0.000262724
83,20332.7,0.29681,0.13636,0.62456,0.99431,0.99114,0.99455,0.93546,0.31232,0.13561,0.6021,0.00025211,0.00025211,0.00025211
84,20564.3,0.29825,0.13657,0.62755,0.99154,0.98993,0.99434,0.93528,0.3137,0.1334,0.60242,0.000241496,0.000241496,0.000241496
85,20800.5,0.29825,0.13648,0.62959,0.99063,0.99416,0.993,0.93536,0.30977,0.13195,0.60317,0.000230882,0.000230882,0.000230882
86,21032.4,0.29246,0.13401,0.63053,0.98966,0.99165,0.99301,0.9351,0.3105,0.13258,0.60288,0.000220267,0.000220267,0.000220267
87,21265.1,0.29023,0.13392,0.62798,0.99277,0.99132,0.99287,0.93939,0.30418,0.12892,0.60224,0.000209653,0.000209653,0.000209653
88,21497.1,0.28546,0.13146,0.62708,0.99148,0.99142,0.99441,0.93683,0.30692,0.12881,0.60223,0.000199039,0.000199039,0.000199039
89,21734.1,0.29073,0.13386,0.62722,0.9938,0.98832,0.99441,0.9366,0.30497,0.13094,0.60193,0.000188425,0.000188425,0.000188425
90,21970.3,0.28403,0.13191,0.62454,0.99188,0.98935,0.99445,0.93892,0.30074,0.12905,0.60158,0.00017781,0.00017781,0.00017781
91,22200.4,0.27059,0.12018,0.61073,0.9916,0.98809,0.99417,0.93924,0.30524,0.13038,0.60181,0.000167196,0.000167196,0.000167196
92,22431.4,0.26954,0.12132,0.60986,0.99223,0.98918,0.99262,0.93603,0.30258,0.12768,0.60224,0.000156582,0.000156582,0.000156582
93,22666.1,0.26583,0.11758,0.61005,0.99011,0.9921,0.99097,0.93641,0.30394,0.12852,0.60191,0.000145968,0.000145968,0.000145968
94,22895.7,0.2659,0.1176,0.60972,0.99493,0.98984,0.99274,0.93738,0.30107,0.12771,0.60179,0.000135353,0.000135353,0.000135353
95,23125.5,0.2652,0.11797,0.60826,0.99357,0.98723,0.99262,0.93555,0.30437,0.12859,0.60196,0.000124739,0.000124739,0.000124739
96,23356.8,0.26681,0.1157,0.60977,0.99225,0.98728,0.99437,0.93857,0.30072,0.12738,0.60115,0.000114125,0.000114125,0.000114125
97,23592.9,0.26089,0.11491,0.60992,0.98928,0.99445,0.99447,0.93816,0.30109,0.12643,0.60111,0.000103511,0.000103511,0.000103511
98,23822.9,0.26321,0.11439,0.60917,0.99386,0.98857,0.99426,0.93815,0.29851,0.12545,0.60123,9.28964e-05,9.28964e-05,9.28964e-05
99,24057.5,0.25894,0.11383,0.60856,0.99152,0.99207,0.99424,0.93729,0.3006,0.12535,0.60126,8.22822e-05,8.22822e-05,8.22822e-05
100,24286.8,0.25488,0.11388,0.60857,0.9951,0.99007,0.99429,0.93898,0.29957,0.12529,0.60066,7.16679e-05,7.16679e-05,7.16679e-05
