epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,9370.76,0.37828,0.18007,0.92143,0.98934,0.99138,0.99253,0.91628,0.36257,0.16576,0.87913,0.000687658,0.000687658,0.000687658
43,9594.91,0.37519,0.18095,0.92442,0.99354,0.98873,0.9927,0.9207,0.36052,0.16086,0.87813,0.000677966,0.000677966,0.000677966
44,9819.67,0.37159,0.17971,0.92752,0.98988,0.99042,0.99238,0.91751,0.36889,0.16584,0.88059,0.000668273,0.000668273,0.000668273
45,10044.7,0.37158,0.17787,0.92053,0.99233,0.98836,0.99235,0.92159,0.3486,0.15965,0.87792,0.000658581,0.000658581,0.000658581
46,10351.2,0.37583,0.17827,0.9236,0.98655,0.99269,0.99283,0.92158,0.36111,0.16319,0.8786,0.000648889,0.000648889,0.000648889
47,10613,0.36737,0.17785,0.92573,0.99172,0.98965,0.99428,0.92164,0.356,0.16155,0.87683,0.000639197,0.000639197,0.000639197
48,10908.6,0.37648,0.1778,0.92312,0.98915,0.98771,0.99268,0.92481,0.3534,0.15871,0.87789,0.000629505,0.000629505,0.000629505
49,11161.6,0.36677,0.17481,0.92131,0.99636,0.98077,0.99378,0.92062,0.37623,0.16472,0.88072,0.000619812,0.000619812,0.000619812
50,11431.2,0.36349,0.17483,0.92054,0.99126,0.99041,0.99354,0.924,0.34626,0.15537,0.87868,0.00061012,0.00061012,0.00061012
51,11691.3,0.36336,0.17207,0.9231,0.99294,0.99024,0.99427,0.92388,0.34822,0.15593,0.87926,0.000600428,0.000600428,0.000600428
52,11942.7,0.35972,0.17152,0.92628,0.98869,0.99318,0.99452,0.921,0.35709,0.16102,0.87739,0.000590736,0.000590736,0.000590736
53,12197.1,0.3704,0.1772,0.92745,0.99301,0.98679,0.9927,0.92557,0.34723,0.15537,0.87673,0.000581044,0.000581044,0.000581044
54,12453.2,0.36074,0.17273,0.9222,0.99501,0.98452,0.99436,0.92557,0.34452,0.15287,0.87581,0.000571351,0.000571351,0.000571351
55,12698.8,0.35907,0.16857,0.91911,0.99118,0.98676,0.99365,0.92898,0.34643,0.15336,0.87647,0.000561659,0.000561659,0.000561659
56,12966.5,0.35591,0.16995,0.92237,0.98951,0.98971,0.99394,0.92797,0.34244,0.15242,0.87733,0.000551967,0.000551967,0.000551967
57,13277.9,0.35513,0.16819,0.9223,0.98964,0.99224,0.99287,0.92571,0.34246,0.15357,0.8781,0.000542275,0.000542275,0.000542275
58,13538.9,0.35542,0.16834,0.91901,0.99303,0.99343,0.99283,0.9275,0.35066,0.1576,0.88025,0.000532583,0.000532583,0.000532583
59,13825.8,0.35065,0.16512,0.91783,0.99166,0.99424,0.99414,0.92489,0.34923,0.15263,0.87837,0.00052289,0.00052289,0.00052289
60,14119.4,0.36011,0.16913,0.921,0.98934,0.99676,0.99443,0.92033,0.35266,0.15565,0.88044,0.000513198,0.000513198,0.000513198
61,14410.2,0.35326,0.16546,0.92027,0.9955,0.98575,0.99366,0.92491,0.35079,0.15424,0.87845,0.000503506,0.000503506,0.000503506
62,14668.3,0.34592,0.16518,0.91909,0.98277,0.99303,0.99384,0.92902,0.33548,0.15023,0.87639,0.000493814,0.000493814,0.000493814
63,14926.2,0.34422,0.16417,0.9198,0.99095,0.9924,0.99431,0.92846,0.33846,0.15089,0.87706,0.000484122,0.000484122,0.000484122
64,15179,0.34642,0.16338,0.91831,0.99414,0.98983,0.99439,0.92711,0.3453,0.14978,0.87632,0.00047443,0.00047443,0.00047443
65,15431.9,0.34821,0.16168,0.91974,0.98816,0.99528,0.99425,0.92828,0.33466,0.14613,0.87515,0.000464737,0.000464737,0.000464737
66,15676.3,0.34614,0.16093,0.92002,0.99545,0.98488,0.99457,0.92614,0.3399,0.14934,0.87729,0.000455045,0.000455045,0.000455045
67,15926.7,0.34548,0.16238,0.91906,0.98975,0.99488,0.99438,0.9285,0.32959,0.146,0.87649,0.000445353,0.000445353,0.000445353
68,16178.5,0.34239,0.16053,0.91904,0.99458,0.99159,0.99474,0.9248,0.33937,0.14926,0.87837,0.000435661,0.000435661,0.000435661
69,16423,0.34157,0.16194,0.92009,0.98945,0.9971,0.99423,0.92608,0.33697,0.14765,0.8781,0.000425969,0.000425969,0.000425969
70,16672.9,0.33344,0.15921,0.91493,0.98813,0.99399,0.99414,0.9273,0.33443,0.14702,0.87525,0.000416276,0.000416276,0.000416276
71,16925.2,0.34226,0.16227,0.91653,0.99247,0.98442,0.99248,0.92713,0.34041,0.14791,0.87571,0.000406584,0.000406584,0.000406584
72,17169.8,0.33692,0.15759,0.91818,0.98352,0.99534,0.99248,0.92745,0.33777,0.14405,0.8757,0.000396892,0.000396892,0.000396892
73,17418.3,0.33234,0.15645,0.91458,0.98869,0.99323,0.9944,0.92742,0.3404,0.14608,0.87682,0.0003872,0.0003872,0.0003872
74,17665.1,0.33365,0.15628,0.91701,0.9898,0.99426,0.99441,0.93122,0.33207,0.14387,0.87311,0.000377508,0.000377508,0.000377508
75,17919.1,0.33745,0.15569,0.91807,0.98911,0.9972,0.99441,0.92992,0.33158,0.14283,0.873,0.000367815,0.000367815,0.000367815
76,18172,0.33362,0.15555,0.91821,0.99178,0.99021,0.99427,0.93034,0.33044,0.14413,0.87533,0.000358123,0.000358123,0.000358123
77,18430.6,0.32882,0.15387,0.91481,0.98961,0.99538,0.99299,0.92924,0.32836,0.1421,0.87565,0.000348431,0.000348431,0.000348431
78,18684.4,0.32928,0.1544,0.91772,0.99054,0.99332,0.99463,0.92892,0.33094,0.14432,0.87492,0.000338739,0.000338739,0.000338739
79,18933.4,0.32621,0.15199,0.91697,0.99318,0.99313,0.99421,0.93424,0.32344,0.13901,0.87367,0.000329047,0.000329047,0.000329047
80,19179.4,0.32032,0.15203,0.91247,0.99122,0.99177,0.99427,0.9328,0.32643,0.14077,0.87333,0.000319354,0.000319354,0.000319354
81,19422.4,0.33141,0.15226,0.91449,0.9903,0.99328,0.99272,0.92707,0.33096,0.14366,0.87523,0.000309662,0.000309662,0.000309662
