epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,9137.59,0.30324,0.27601,0.99744,0.98835,0.98897,0.99423,0.92484,0.29651,0.26019,0.95101,0.00061391,0.00061391,0.00061391
43,9357.11,0.3075,0.27581,1.00291,0.99042,0.99132,0.99447,0.91995,0.30274,0.25988,0.9524,0.000604205,0.000604205,0.000604205
44,9577.57,0.30465,0.27657,0.99726,0.99507,0.98098,0.99421,0.92845,0.29646,0.2589,0.95328,0.000594499,0.000594499,0.000594499
45,9797.11,0.30328,0.27682,0.99363,0.9938,0.98618,0.99415,0.92434,0.29589,0.25747,0.95429,0.000584794,0.000584794,0.000584794
46,10017.7,0.30222,0.27682,1.00082,0.99298,0.98766,0.994,0.92407,0.30756,0.26409,0.95239,0.000575088,0.000575088,0.000575088
47,10238.3,0.29445,0.27281,0.99506,0.99195,0.98908,0.99432,0.92928,0.29303,0.25797,0.95003,0.000565383,0.000565383,0.000565383
48,10459.4,0.30447,0.27409,0.99367,0.99702,0.98296,0.99404,0.92597,0.29207,0.25606,0.95085,0.000555678,0.000555678,0.000555678
49,10679.4,0.29745,0.26928,0.99492,0.99638,0.98648,0.9945,0.9255,0.29018,0.25221,0.95126,0.000545972,0.000545972,0.000545972
50,10899.5,0.29597,0.26433,0.99206,0.99112,0.98778,0.99426,0.92542,0.29724,0.25153,0.95161,0.000536267,0.000536267,0.000536267
51,11120.2,0.29505,0.26754,0.99825,0.99479,0.98586,0.994,0.92645,0.28802,0.25306,0.95147,0.000526562,0.000526562,0.000526562
52,11339.4,0.28947,0.26152,0.99614,0.99748,0.98584,0.99446,0.92723,0.28868,0.25059,0.95078,0.000516856,0.000516856,0.000516856
