epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,9077.45,0.44327,0.43331,0.86312,0.9948,0.98103,0.98831,0.915,0.39325,0.3802,0.81568,0.00229991,0.00229991,0.00229991
43,9294.48,0.43487,0.43021,0.8622,0.99425,0.98192,0.98735,0.90968,0.39607,0.38768,0.8162,0.00227126,0.00227126,0.00227126
44,9510.59,0.44076,0.42556,0.86259,0.9945,0.98317,0.98772,0.91625,0.38941,0.38409,0.81554,0.0022426,0.0022426,0.0022426
45,9725.43,0.43839,0.43172,0.86275,0.9952,0.98253,0.98768,0.91628,0.39004,0.37786,0.81806,0.00221394,0.00221394,0.00221394
46,9941.05,0.43109,0.42468,0.86815,0.99217,0.98204,0.98693,0.91146,0.39828,0.37849,0.81841,0.00218529,0.00218529,0.00218529
47,10156.9,0.43555,0.41508,0.86141,0.99399,0.9831,0.98692,0.91538,0.39519,0.37603,0.81622,0.00215663,0.00215663,0.00215663
48,10372.9,0.42901,0.41889,0.85859,0.99545,0.98063,0.98922,0.91592,0.38728,0.3727,0.81655,0.00212798,0.00212798,0.00212798
49,10589.1,0.4331,0.41809,0.86256,0.99609,0.981,0.98949,0.9163,0.39294,0.37372,0.81608,0.00209932,0.00209932,0.00209932
50,10806.3,0.42471,0.41035,0.86189,0.99433,0.98055,0.98879,0.91469,0.39573,0.36855,0.81639,0.00207066,0.00207066,0.00207066
51,11025.5,0.42878,0.41125,0.86259,0.9958,0.98064,0.98868,0.91758,0.38882,0.36963,0.81608,0.00204201,0.00204201,0.00204201
52,11242.2,0.42036,0.41145,0.85972,0.99557,0.98155,0.98845,0.91493,0.38647,0.3714,0.81581,0.00201335,0.00201335,0.00201335
53,11459.6,0.42073,0.40648,0.86045,0.99675,0.98097,0.98863,0.9134,0.39012,0.36763,0.81547,0.0019847,0.0019847,0.0019847
54,11675.6,0.42458,0.4031,0.85916,0.99445,0.9809,0.98651,0.91451,0.3885,0.36319,0.81616,0.00195604,0.00195604,0.00195604
55,11893.4,0.41966,0.40551,0.86103,0.99763,0.98027,0.98985,0.91821,0.38356,0.36117,0.81499,0.00192738,0.00192738,0.00192738
56,12109.3,0.41454,0.40658,0.86219,0.99622,0.98173,0.98919,0.91523,0.38569,0.3667,0.81497,0.00189873,0.00189873,0.00189873
57,12325,0.42434,0.4066,0.86452,0.99589,0.97911,0.9884,0.91998,0.37966,0.35913,0.81462,0.00187007,0.00187007,0.00187007
58,12542.3,0.4123,0.39987,0.85872,0.99489,0.98237,0.98854,0.91893,0.38649,0.35777,0.81424,0.00184142,0.00184142,0.00184142
59,12759.6,0.40758,0.39826,0.86013,0.99453,0.98169,0.98763,0.91575,0.38759,0.35797,0.81528,0.00181276,0.00181276,0.00181276
60,12976.2,0.40787,0.38781,0.86051,0.99672,0.98037,0.98734,0.91857,0.38745,0.3507,0.81453,0.0017841,0.0017841,0.0017841
61,13192.2,0.40999,0.39118,0.85624,0.9954,0.98184,0.99038,0.92173,0.37706,0.353,0.81363,0.00175545,0.00175545,0.00175545
62,13409.1,0.41332,0.38842,0.86059,0.9961,0.98039,0.98971,0.91869,0.38572,0.35187,0.8143,0.00172679,0.00172679,0.00172679
63,13626.5,0.4004,0.38116,0.85387,0.99323,0.98328,0.98879,0.91968,0.38644,0.35655,0.8144,0.00169814,0.00169814,0.00169814
64,13844,0.40421,0.38843,0.85854,0.99289,0.9833,0.99009,0.91945,0.3831,0.35284,0.81361,0.00166948,0.00166948,0.00166948
65,14061.8,0.41027,0.38804,0.85741,0.99455,0.98159,0.98784,0.92018,0.38005,0.34954,0.81307,0.00164083,0.00164083,0.00164083
66,14278,0.40092,0.37661,0.85811,0.9937,0.98509,0.99217,0.92083,0.37527,0.34271,0.81262,0.00161217,0.00161217,0.00161217
67,14493.6,0.39402,0.38002,0.85178,0.9957,0.98142,0.99073,0.92221,0.37438,0.34026,0.81198,0.00158351,0.00158351,0.00158351
68,14712.2,0.40178,0.38423,0.86085,0.9969,0.98,0.99053,0.92026,0.37483,0.34212,0.81206,0.00155486,0.00155486,0.00155486
69,14930.4,0.39713,0.37769,0.8554,0.9957,0.98216,0.99075,0.92216,0.37036,0.33868,0.81181,0.0015262,0.0015262,0.0015262
70,15147.9,0.3985,0.37329,0.85598,0.99759,0.9815,0.99059,0.92232,0.36974,0.33921,0.81196,0.00149755,0.00149755,0.00149755
71,15365.2,0.39986,0.37678,0.8557,0.99732,0.98028,0.99067,0.92183,0.37261,0.33509,0.81199,0.00146889,0.00146889,0.00146889
72,15581.6,0.39434,0.37261,0.85493,0.99763,0.97997,0.99064,0.92338,0.36842,0.33725,0.81154,0.00144023,0.00144023,0.00144023
73,15799.6,0.39438,0.36994,0.85537,0.99751,0.98069,0.99054,0.92446,0.36834,0.33928,0.81114,0.00141158,0.00141158,0.00141158
74,16018.1,0.3927,0.37346,0.85537,0.9977,0.98049,0.99221,0.9209,0.37493,0.34025,0.81289,0.00138292,0.00138292,0.00138292
75,16235.4,0.38003,0.36734,0.85548,0.99778,0.98095,0.99189,0.92351,0.37147,0.33422,0.81242,0.00135427,0.00135427,0.00135427
76,16452.2,0.39022,0.36716,0.85913,0.99458,0.98676,0.9927,0.92401,0.36589,0.33509,0.81158,0.00132561,0.00132561,0.00132561
77,16669.7,0.38802,0.3645,0.85534,0.9978,0.98152,0.99204,0.9206,0.36885,0.33267,0.8115,0.00129695,0.00129695,0.00129695
78,16886.6,0.39416,0.36676,0.85387,0.99622,0.98182,0.9916,0.92481,0.36591,0.33043,0.81144,0.0012683,0.0012683,0.0012683
79,17104.9,0.38713,0.36746,0.85801,0.99614,0.98152,0.9915,0.92396,0.36642,0.33023,0.81107,0.00123964,0.00123964,0.00123964
80,17323,0.38285,0.35941,0.85365,0.99673,0.9823,0.99167,0.92463,0.36361,0.32948,0.81069,0.00121099,0.00121099,0.00121099
81,17540.6,0.38161,0.35725,0.85037,0.99718,0.98376,0.99218,0.92587,0.36313,0.32671,0.81049,0.00118233,0.00118233,0.00118233
82,17758.8,0.38149,0.35797,0.85349,0.99794,0.98144,0.99171,0.924,0.36487,0.3281,0.81038,0.00115367,0.00115367,0.00115367
83,17977.2,0.38019,0.36074,0.85236,0.99767,0.98031,0.99152,0.92537,0.36687,0.3284,0.81082,0.00112502,0.00112502,0.00112502
84,18194.6,0.37587,0.35666,0.8541,0.99743,0.98015,0.99158,0.92342,0.36879,0.33082,0.81122,0.00109636,0.00109636,0.00109636
