epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,10149.2,0.44426,0.34312,0.75248,0.99619,0.98431,0.99193,0.92333,0.43137,0.32082,0.71244,0.00109257,0.00109257,0.00109257
43,10388.4,0.44187,0.33543,0.75249,0.99464,0.9818,0.9924,0.92447,0.43386,0.31964,0.71347,0.00107754,0.00107754,0.00107754
44,10615.9,0.45032,0.34121,0.75139,0.99572,0.98121,0.99354,0.92318,0.42811,0.31894,0.71251,0.0010625,0.0010625,0.0010625
45,10852.1,0.43502,0.33758,0.75139,0.99414,0.98335,0.99206,0.91767,0.44474,0.31399,0.71313,0.00104746,0.00104746,0.00104746
46,11102,0.43747,0.33351,0.75143,0.99279,0.98608,0.99409,0.91784,0.43258,0.31693,0.71324,0.00103242,0.00103242,0.00103242
47,11339.6,0.4443,0.33609,0.75109,0.99093,0.98983,0.99208,0.92544,0.42528,0.30681,0.71346,0.00101739,0.00101739,0.00101739
48,11567.3,0.44002,0.334,0.75173,0.99131,0.98935,0.992,0.92302,0.42284,0.3053,0.7113,0.00100235,0.00100235,0.00100235
49,11801.2,0.43619,0.33303,0.75276,0.99372,0.99028,0.99422,0.92833,0.41232,0.29882,0.71065,0.00098731,0.00098731,0.00098731
50,12028.3,0.42389,0.32483,0.74628,0.99155,0.98897,0.99238,0.92515,0.41216,0.30265,0.71024,0.000972272,0.000972272,0.000972272
51,12255.9,0.42999,0.32697,0.7502,0.99543,0.98585,0.99383,0.92407,0.42181,0.30434,0.7113,0.000957234,0.000957234,0.000957234
52,12483.8,0.43249,0.32984,0.75083,0.99421,0.98692,0.99228,0.9208,0.43657,0.31549,0.71258,0.000942197,0.000942197,0.000942197
53,12718.5,0.4226,0.3224,0.74625,0.98908,0.9926,0.9927,0.92259,0.42743,0.30092,0.71114,0.000927159,0.000927159,0.000927159
54,12946.4,0.42098,0.32052,0.75144,0.99477,0.98645,0.99267,0.92587,0.41926,0.3057,0.7092,0.000912121,0.000912121,0.000912121
55,13178.7,0.42541,0.32142,0.75209,0.99004,0.99025,0.99396,0.92846,0.42448,0.30287,0.71196,0.000897083,0.000897083,0.000897083
56,13406.3,0.41807,0.31522,0.75089,0.99329,0.98121,0.99419,0.92764,0.41965,0.29889,0.71136,0.000882046,0.000882046,0.000882046
57,13640,0.42067,0.31841,0.75279,0.99327,0.98852,0.99423,0.9292,0.41687,0.29667,0.70962,0.000867008,0.000867008,0.000867008
58,13867.9,0.42963,0.31644,0.74918,0.99121,0.9902,0.9944,0.92861,0.42746,0.3024,0.71229,0.00085197,0.00085197,0.00085197
59,14096,0.41247,0.30834,0.74871,0.98516,0.99426,0.99433,0.92752,0.41871,0.29505,0.70914,0.000836932,0.000836932,0.000836932
60,14329.8,0.40983,0.3062,0.74966,0.98787,0.99352,0.99405,0.93291,0.40625,0.28948,0.70877,0.000821894,0.000821894,0.000821894
61,14555.6,0.4107,0.30974,0.74798,0.99293,0.99199,0.99408,0.9294,0.41226,0.2927,0.7092,0.000806857,0.000806857,0.000806857
62,14776.9,0.3963,0.29945,0.74357,0.99228,0.99467,0.99458,0.92622,0.40295,0.28449,0.70801,0.000791819,0.000791819,0.000791819
63,15004.9,0.40906,0.30908,0.74875,0.98963,0.99335,0.99436,0.92739,0.41499,0.28773,0.7105,0.000776781,0.000776781,0.000776781
64,15225.6,0.40224,0.30148,0.74904,0.98905,0.99133,0.99395,0.92815,0.43108,0.29787,0.70892,0.000761743,0.000761743,0.000761743
65,15445.2,0.40286,0.29895,0.74731,0.98995,0.99293,0.99355,0.9326,0.40535,0.28303,0.70783,0.000746706,0.000746706,0.000746706
66,15664.8,0.39621,0.2969,0.74793,0.99179,0.99244,0.99443,0.93099,0.40053,0.28311,0.70762,0.000731668,0.000731668,0.000731668
67,15884.5,0.39514,0.29737,0.74307,0.98779,0.99104,0.99416,0.93085,0.40603,0.28346,0.70838,0.00071663,0.00071663,0.00071663
68,16101.3,0.39138,0.29733,0.74437,0.98895,0.99442,0.9944,0.9322,0.40126,0.28377,0.70814,0.000701592,0.000701592,0.000701592
69,16318.2,0.40229,0.29752,0.74612,0.98885,0.9935,0.99421,0.93114,0.41198,0.28045,0.70818,0.000686555,0.000686555,0.000686555
70,16535.2,0.40298,0.29719,0.74598,0.99452,0.98806,0.99398,0.92853,0.40013,0.27187,0.70796,0.000671517,0.000671517,0.000671517
71,16751.3,0.39239,0.28658,0.74366,0.98731,0.99516,0.99405,0.9314,0.40071,0.27906,0.70945,0.000656479,0.000656479,0.000656479
72,16967.7,0.39745,0.29627,0.74676,0.98751,0.99457,0.99444,0.93372,0.3944,0.27323,0.7079,0.000641441,0.000641441,0.000641441
73,17184,0.39031,0.28942,0.74549,0.98917,0.99381,0.99424,0.93227,0.39096,0.27281,0.70641,0.000626404,0.000626404,0.000626404
74,17399.5,0.39123,0.29142,0.74454,0.9905,0.9895,0.99264,0.93377,0.38708,0.27259,0.70666,0.000611366,0.000611366,0.000611366
75,17616.3,0.39168,0.289,0.74581,0.98786,0.99252,0.99403,0.93096,0.39591,0.27187,0.70772,0.000596328,0.000596328,0.000596328
76,17832.1,0.3897,0.29093,0.7451,0.98843,0.99307,0.99433,0.93392,0.40396,0.28,0.70726,0.00058129,0.00058129,0.00058129
77,18048.8,0.38916,0.28792,0.74601,0.98922,0.99149,0.99415,0.93302,0.3969,0.27582,0.70719,0.000566253,0.000566253,0.000566253
78,18264.6,0.38897,0.28413,0.74458,0.99304,0.98412,0.99433,0.93393,0.38864,0.27149,0.70672,0.000551215,0.000551215,0.000551215
79,18480.7,0.38376,0.28319,0.74681,0.98635,0.99199,0.99376,0.93381,0.38202,0.26415,0.70665,0.000536177,0.000536177,0.000536177
80,18697.5,0.38118,0.28201,0.74407,0.98661,0.98946,0.99409,0.93346,0.3932,0.27223,0.70693,0.000521139,0.000521139,0.000521139
81,18913.8,0.37989,0.27798,0.74813,0.99035,0.99244,0.99422,0.93535,0.38927,0.27264,0.70586,0.000506102,0.000506102,0.000506102
82,19129.9,0.38201,0.28339,0.74569,0.99295,0.98809,0.9941,0.93578,0.38551,0.26542,0.70607,0.000491064,0.000491064,0.000491064
83,19346.3,0.37541,0.27493,0.74579,0.99194,0.98863,0.9925,0.93343,0.39645,0.26828,0.70741,0.000476026,0.000476026,0.000476026
84,19562.4,0.37077,0.27166,0.74071,0.98821,0.99393,0.99262,0.93505,0.38575,0.27024,0.70615,0.000460988,0.000460988,0.000460988
85,19779.7,0.37897,0.27966,0.74515,0.98986,0.99334,0.99389,0.93369,0.38998,0.26337,0.70714,0.000445951,0.000445951,0.000445951
86,19995.9,0.37125,0.27405,0.74199,0.98781,0.99281,0.99423,0.93398,0.38771,0.26407,0.70528,0.000430913,0.000430913,0.000430913
87,20211.3,0.36714,0.26966,0.74382,0.98999,0.99352,0.99448,0.93655,0.38051,0.25964,0.70597,0.000415875,0.000415875,0.000415875
88,20427.4,0.36283,0.26802,0.74205,0.99136,0.99153,0.99388,0.93359,0.38933,0.26197,0.70715,0.000400837,0.000400837,0.000400837
89,20644.4,0.36719,0.26947,0.74459,0.98945,0.99324,0.99417,0.93475,0.37879,0.26327,0.70529,0.0003858,0.0003858,0.0003858
90,20861.6,0.35999,0.27034,0.74147,0.99051,0.99527,0.99431,0.93581,0.38088,0.25724,0.70496,0.000370762,0.000370762,0.000370762
91,21076.9,0.34637,0.24266,0.7194,0.99604,0.98895,0.99447,0.93508,0.37901,0.26182,0.70535,0.000355724,0.000355724,0.000355724
92,21291.7,0.34498,0.24304,0.71902,0.98884,0.99535,0.9945,0.93324,0.39161,0.26633,0.70887,0.000340686,0.000340686,0.000340686
93,21506.8,0.3464,0.24332,0.71761,0.98544,0.99143,0.99408,0.93374,0.38666,0.26937,0.7078,0.000325648,0.000325648,0.000325648
94,21722.3,0.34269,0.24216,0.71771,0.99316,0.99183,0.99455,0.93573,0.37895,0.2576,0.70645,0.000310611,0.000310611,0.000310611
95,21937.8,0.3415,0.24071,0.71706,0.98889,0.9972,0.99441,0.93606,0.37831,0.25682,0.70563,0.000295573,0.000295573,0.000295573
96,22152,0.33962,0.23852,0.71815,0.99463,0.98799,0.9946,0.93686,0.37966,0.25594,0.7056,0.000280535,0.000280535,0.000280535
97,22367.4,0.3388,0.23942,0.71903,0.99087,0.99156,0.99427,0.93504,0.37674,0.25846,0.70514,0.000265497,0.000265497,0.000265497
98,22582.7,0.33365,0.23284,0.7212,0.99036,0.99042,0.99422,0.93531,0.37368,0.25315,0.70499,0.00025046,0.00025046,0.00025046
99,22797.6,0.33449,0.23339,0.7169,0.99133,0.98897,0.99435,0.93497,0.37779,0.25921,0.70542,0.000235422,0.000235422,0.000235422
100,23013.4,0.33073,0.23088,0.71543,0.99339,0.99308,0.99454,0.93868,0.37431,0.25627,0.70439,0.000220384,0.000220384,0.000220384
